title,source,date,category,narasi,penjelasan,url,status
Hoaks! Luhut suruh rakyat bayar utang kereta cepat Whoosh,ANTARA,29 Oktober 2025,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan diFacebookmenampilkan tangkapan layar yang menarasikan seolah-olah Ketua Dewan Ekonomi Nasional (DEN), Luhut Binsar Pandjaitan, mengatakan bahwa utang proyek Kereta Cepat Jakarta-Bandung (Whoosh) akan dibayar oleh rakyat apabila Menteri Keuangan, Purbaya Yudhi Sadewa, tidak ingin membayarnya menggunakan Anggaran Pendapatan dan Belanja Negara (APBN).

Berikut judul dalam unggahan tersebut:

“Luhut Binsar Panjaitan Jika Menkeu Purbaya Tidak Mau Sama Sekali Bayar Hutang Kereta Cepat Rakyatlah Yang Akan Ikut Bayar Hutang Pemerintah Tersebut”

Unggahan tersebut diberi narasi:

“ENAK AJA KAMU NGOMONG HUT.

KALIAN YANG NGARONG RAKYAT SURUH BAYAR.”

Namun, benarkah Luhut sebut rakyat akan bayar utang kereta cepat jika tidak pakai APBN?","Berdasarkan penelusuran, tidak ditemukan artikel maupun pernyataan resmi dari Luhut Binsar Pandjaitan yang menyebut rakyat akan ikut membayar utang proyek kereta cepat. Foto dan tampilan unggahan tersebut serupa dengan artikel lain berjudul “Drama Politik Purbaya-Jokowi-Luhut: Kejahatan Politik Fiskal”.

Dalam artikel aslinya, tidak ada kutipan atau pernyataan Luhut yang menyebut rakyat akan membayar utang proyek kereta cepat.



Dengan demikian, judul dan narasi dalam unggahan Facebook tersebut merupakan hasil suntingan.",https://www.antaranews.com/berita/5205621/hoaks-luhut-suruh-rakyat-bayar-utang-kereta-cepat-whoosh,hoax
"""Landmark"" ikonik Hollywood dilalap api, benarkah?",ANTARA,12 Januari 2025,Internasional,"Jakarta (ANTARA/JACX) - Muncul sebuah narasi tentangkebakaran papan ikonik Hollywoodpada saat masifnya pemberitaan terkait kebakaran hutan yang terjadi di Los Angeles, Amerika Serikat (AS).

Dalam beberapa unggahan gambardi media sosial, terlihat api melahap logo ikonik yang jadi salah satu simbol perfilman AS ini.

Apalagi, tulisan putih di puncak Gunung Lee itu juga terdapat di wilayah yang sama dengan tempat kebakaran hutan hebat yang sudah menjalar hingga sekira 25.000 hektar, yakni Kota Los Angeles.

Lalu, benarkah logo Hollywood terbakar?Tangkapan layar narasi yang menyatakan Hollywood Sign di Los Angeles, AS, terbakar (X)","

Sejumlah situs pengecek fakta terverifikasi juga telah membantah kabar kebakaran dari papan tanda Hollywood.

Ketua Hollywood Sign Trust Jeff Zarrinnam mengungkapkan kepadamajalah Forbesbahwalandmarktersebut sejauh ini aman. Hollywood Sign Trust merupakan sebuah organisasi nirlaba yang bertanggungjawab atas pemeliharaan rambu tersebut.

Departemen Kehutanan dan Perlindungan Kebakaran California menjelaskan meskipun kebakaran di wilayah Los Angeles belum sepenuhnya dapat dipadamkan pada 10 Januari, namun kebakaran Sunset, wilayah yang berada di dekat tanda Hollywood, telah 100 persen padam dan masuk pada wilayah aman, menurut laman pengecek faktaPolitifact.

Sejumlah penelusuran tersebut menandakan bahwa unggahan di media sosial soal kebakaran Hollywood sign adalah palsu atau hoaks.",https://www.antaranews.com/berita/4578806/landmark-ikonik-hollywood-dilalap-api-benarkah,hoax
Disinformasi! Hasto Kristiyanto dipenjara akibat melawan perintah Jokowi,ANTARA,20 Juni 2024,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diYouTubemenarasikan Sekjen PDIP, Hasto Kristiyanto dipenjara akibat melawan perintah Jokowi.Sebelumnya diketahui, Hasto dilaporkan oleh Hendra dan Bayu Setiawan di Sentra Pelayanan Kepolisian Terpadu (SPKT) Polda Metro Jaya karena pernyataannya di televisi.

Berikut narasi dalam unggahan tersebut:

“MENGERIK4N AKIBAT MELAWAN JOKOWI, HASTO DISERET KE PENJARA”

Namun, benarkah Hasto dipenjara akibat melawan perintah Jokowi?","

Dilansir dariANTARAHasto dipanggil oleh Polda Metro Jaya dan diperiksa selama 2,5 jam, Selasa (4/6). Dia dilaporkan oleh dua orang atas nama Hendra dan Bayu Setiawan pada 26 Maret 2024 dan 31 Maret 2024 dengan Laporan Polisi (LP) Nomor LP/B/1735/III/2024/SPKT/POLDA METRO JAYA dan LP/B/1812/III/2024/SPKT/POLDA METRO JAYA, terkait dengan pernyataan saat wawancara di salah satu stasiun televisi pada Selasa (4/6).

Selain itu, Hasto menilai wawancara dirinya di stasiun televisi nasional yang dilaporkan ke Polda Metro Jaya merupakan produk jurnalistik bukan tindak pidana. Maka dari itu, Hasto menyebutkan para pakar dan tokoh pro demokrasi menilai bahwa pelaporan tersebut merupakan kriminalisasi sebagai upaya membungkam kebebasan pers dan kebebasan bersuara yang merupakan amanat dari konstitusi dan termasuk hak asasi manusia (HAM).

Dalam video tersebut juga membacakan narasi dari laman Kompas yang berjudul “Hasto Curiga Ada ""Orderan"" di Balik Pemanggilannya ke Polda Metro Jaya” dan “Dipanggil Ke Polda Metro Jaya karena Bicara di Media, Hasto PDI-P: Besok Saya Hadir”. Sehingga pernyataan Hasto dipenjara akibat melawan perintah Jokowi merupakan keliru.",https://www.antaranews.com/berita/4159473/disinformasi-hasto-kristiyanto-dipenjara-akibat-melawan-perintah-jokowi,hoax
"Berita unggulan akhir pekan, Indonesia lawan Red Sparks hingga Gunung Ruang masih berasap",ANTARA,20 April 2024,All Sport,"Jakarta (ANTARA/JACX) - Sejumlah berita unggulan terkini yang menarik untuk disimak, mulai dari Tim Indonesia All Star akan menghadapi klub voli Korea Selatan Red Sparks hingga Gunung Ruang di Sulawesi Utara masih mengeluarkan asap vulkanik. Berikut ini rangkuman beritanya.

1. PBVSI siapkan tim berisi pemain terbaik untuk hadapi Red Sparks

Persatuan Bola Voli Seluruh Indonesia (PBVSI) menyiapkan tim berisi para pemain terbaik dari klub-klub untuk bergabung dalam Tim Indonesia All Star yang akan menghadapi Red Sparks dalam laga persahabatan Sabtu ini di Jakarta. Selengkapnyadi sini.

2. Tim SAR yakinkan warga mengungsi karena Gunung Ruang masih keluar asap

Tim Kantor Pencarian dan Pertolongan (SAR) Manado meyakinkan warga Tagulandang, Kabupaten Kepulauan Sitaro, Sulawesi Utara untuk mengungsi sementara demi keselamatan karena Gunung Ruang masih mengeluarkan asap vulkanik. Baca laporan lengkapnyadi sini.

3. Israel serang Iran, Sekjen PBB kutuk siklus tindakan pembalasan

Sekretaris Jenderal PBB Antonio Guterres mengutuk siklus pembalasan yang sedang berlangsung antara Israel dan Iran serta mengimbau masyarakat internasional untuk mencegah eskalasi lebih lanjut, kata juru bicara Stephane Dujarric pada Jumat.

Pernyataan itu dikemukakan setelah terjadinya serangan yang dilakukan oleh Israel terhadap Iran semalam. Selengkapnyadi sini.

4. Erick tegaskan komitmen perpanjang kontrak STY jika tembus target

Ketua Umum Persatuan Sepak Bola Seluruh Indonesia (PSSI) Erick Thohir menegaskan komitmen untuk memperpanjang kontrak pelatih tim nasional Indonesia Shin Tae-yong jika menembus target di Piala Asia U-23 2024. Baca berita lengkapnyadi sini.

5. Akibatkan sembilan kematian, DBD di Sulsel tembus 1.620 kasus

Dinas Kesehatan Provinsi Sulawesi Selatan mengungkapkan jumlah kasus Demam Berdarah Dengue (DBD) di wilayah tersebut hingga April 2024 telah mencapai 1.620 kasus yang tersebar di 24 kabupaten dan kota. Selengkapnyadi sini.

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",N/A,https://www.antaranews.com/berita/4066242/berita-unggulan-akhir-pekan-indonesia-lawan-red-sparks-hingga-gunung-ruang-masih-berasap,hoax
Hoaks! Mahfud Md katakan Jokowi 10 tahun merusak negara,ANTARA,25 Maret 2024,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diTikTokberedar menampilkan Mahfud Md tampil diacara Kick Andy membicarakan akan dihukum seumur hidup dipenjara, namun tidak ada subyek siapa yang akan dihukum penjara tersebut.

Video tersebut dinarasikan bahwa Jokowi yang akan dipenjara seumur hidup atau dihukum mati tersebut karena telah merusak negara selama 10 tahun menjabat.

Berikut narasi dalam unggahan tersebut:

“Jokowi antara mati dipenjara, 10 tahun merusak negara

Penjara seumur hidup,, atao di gantung”

Berikut transkrip Mahfud Md dalam video tersebut:

“Saya menduga dia akan meninggal di penjara. Saya menduga dia akan meninggal di penjara. Kenapa? Karena nanti kalau dia itu sudah 10 tahun, itukan hukum pidana yang baru sudah berlakuuntuk turun ke hukuman seumur hidup. Tetapi bahwa hukumannya yang mati, itu penting sebagai bukti formal bahwa pelaksanaannya nanti berubah karena  mungkin banding mempertimbangkan lain, kasasi mempertimbangkan lain, atau pada saat sepuluh tahun dia kelakuannya baik lalu diturunkan jadi seumur hidup, memang itu bunyinya di pasal 100-103 UU KUHP yang baru, dan itu masih akan berlaku 3 tahun mendatang. Hukumannya hukuman mati, tapi tidak akan dieksekusi. Saya menduga dia akan meninggal di penjara,”ucap Mahfud.

Namun, benarkah Mahfud Md katakan Jokowi 10 tahun merusak negara, akan dihukum penjara seumur hidup atau hukuman gantung?","Berdasarkan penelusuran, potongan video tersebut bersumber dari YouTube Metro TV yang berjudul “Mahfud MD Pertanyakan DPR yang Hanya Diam atas Kasus Ferdy Sambo #KICKANDY” yang diunggah pada 19 Februari 2023.



Menteri Koordinator Bidang Politik Hukum dan Keamanan (Menko Polhukam), Mahfud Md mengomentari kasus Ferdy Sambo yang menurutnya tidak akan dieksekusi mati. Ia menduga, Sambo akan meninggal di penjara dengan vonis penjara seumur hidup.

Keyakinan Mahfud itu didasarkan pada akan diberlakukannya KUHP baru atau Undang-Undang Nomor 1 Tahun 2023 tentang Kitab Undang-Undang Hukum Pidana pada tahun 2026 mendatang.

Dalam KUHP baru tersebut, termuat pasal yang memungkinkan vonis mati yang telah dijatuhkan turun menjadi hukuman seumur hidup apabila seorang terpidana mati dianggap berkelakuan baik.

Jadi, video tersebut bukan Mahfud Md membicarakan Presiden Jokowi, tapi mengomentari kasus Ferdy Sambo.",https://www.antaranews.com/berita/4027401/hoaks-mahfud-md-katakan-jokowi-10-tahun-merusak-negara,hoax
Misinformasi! Ratusan siswa sakit usai MBG terkontaminasi bangkai ular di Indonesia,ANTARA,7 Mei 2025,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan diXmenampilkan foto hewan panjang meliuk yang diklaim sebagai bangkai ular yang berada tepat di atas makanan.Dalam unggahan tersebut, dinarasikan makan bergizi gratis atau MBH terkontaminasi oleh ular yang menyebabkan ratusan siswa sakit.Judul dalam tautan berita tidak disebutkan lokasi kejadian ratusan siswa sekolah mana yang sakit usai menyantap MBG terkontaminasi ular. Sehingga, beberapa warganet mengira kejadian tersebut terjadi di Indonesia.

Dilansir dari lamanKementerian Sekretariat Negara (Setneg), program MBG merupakan program yang diinisiasi pemerintahan Presiden Prabowo Subianto merupakan langkah strategis dalam mewujudkan sumber daya manusia (SDM) yang unggul dengan memastikan pemenuhan kebutuhan gizi masyarakat  dengan baik dan berkualitas.

Berikut narasi dalam unggahan tersebut:

“Waduh! Ratusan Siswa Sekolah Sakit Setelah Menyantap MBG Terkontaminasi Bangkai Ular

Kira2 negara luar masih ingin mo mencontoh program MBG ini gak yaa????”

Namun, benarkah ratusan siswa sakit usai MBG terkontaminasi bangkai ular di Indonesia?","Berdasarkan penelusuran ANTARA, berita dalam laman tersebut memberitakan kejadian MBG di Mokama, Bihar, India, yang menyebabkan ratusan anak mengalami sakit setelah mengonsumsi makan siang gratis yang terkontaminasi bangkai ular.

ANTARA menemukan gambar serupa dalam media India berjudul “Hindistan'da okul yemeinden ylan kalnts çkt” yang diunggah pada 2 Mei 2025. Dalam berita tersebut menjelaskan kejadian makanan siswa di sekolah menengah terkontaminasi bangkai ular.

Dilansir dari lamanSetneg, secara global program makan bergizi gratis sejatinya telah menjadi kebijakan strategis di berbagai negara dalam kaitannya dengan upaya peningkatan kualitas SDM meskipun dengan penamaan yang berbeda-beda. Berdasarkan data dari World Food Programme (WFP) 2022, rata-rata negara di seluruh kawasan dunia mempunyai program makan bergizi gratis.



Hal ini tercatat dalam laporan The State of School Feeding Worldwide 2022 dari World Food Programme (WFP) yang menyebutkan setidaknya 53 negara di kawasan Eropa dan Asia Tengah punya kebijakan makan bergizi gratis. Selanjutnya 44 negara di kawasan Afrika-Sub Sahara memiliki kebijakan serupa.

Sebanyak 37 negara di kawasan Amerika Latin dan Karibia juga memiliki kebijakan serupa, 32 negara di kawasan Asia Timur dan Pasifik, dan 19 negara di kawasan Timur Tengah dan Afrika Utara juga menerapkan kebijakan makan bergizi gratis.Cek fakta:Hoaks! Prabowo dan Megawati adakan sidang paripurna pemakzulan GibranCek fakta:Hoaks! Prabowo resmi copot wakil presiden pada akhir AprilBaca juga:Di DPR, BGN paparkan perubahan mekanisme pencairan uang ke mitra MBG

Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4818197/misinformasi-ratusan-siswa-sakit-usai-mbg-terkontaminasi-bangkai-ular-di-indonesia,hoax
Disinformasi! Jokowi lakukan reshuffle kabinet mendadak pada 3 Oktober,ANTARA,6 Oktober 2023,Politik,"Jakarta (ANTARA/JACX) – Beredar sebuah video diYouTubepada 3 Oktober lalu yang menarasikan bahwa Jokowi secara mendadak melakukan reshuffle kabinet Indonesia Maju pada 3 Oktober lalu.Dalam unggahan tersebut dinarasikan, reshuffle terjadi setelah Menteri Pertanian resmi menjadi tersangka kasus korupsi.

Berikut narasi dalam unggahan tersebut:

“TENGAH MALAM! Presiden Jokowi GELAR Reshuffle MENDADAK Paska MENTAN Resmi Jadi Tersangka Korupsi!”

Namun, benarkah Jokowi lakukan reshuffle mendadak pada 3 Oktober?","

Berdasarkan penelusuran, isi video tidak sesuai dengan narasi judul. Dalam video tersebut membahas terkait posisi Menkominfo, pelantikan lima wakil menteri, dan penggeledahan rumah dinas Menteri Pertanian Syahrul Yasin Limpo oleh penyidik KPK.

Diketahui, isu perombakan kabinet muncul di tengah kasus hukum yang diduga melibatkan dua menteri kabinet yakni Menteri Pertanian serta Menteri Pemuda dan Olahraga.

Dilansir dariANTARA, Presiden yang tadinya sedang menjelaskan mengenai acara Istana Berbatik, saat mendengar pertanyaan soal reshuffle, terlihat menggelengkan kepala serta sempat mengernyitkan dahi. Presiden Widodo lalu balik bertanya kepada jurnalis mendapat informasi itu dari mana.

Hingga saat ini, belum ada informasi lebih lanjut mengenai perubahan jabatan Menteri.",https://www.antaranews.com/berita/3759828/disinformasi-jokowi-lakukan-reshuffle-kabinet-mendadak-pada-3-oktober,hoax
"Cek fakta, pemerintah larang media untuk meliput aksi demo DPR",ANTARA,31 Agustus 2025,Metro,"Jakarta (ANTARA/JACX) – Sebuah unggahan di X menampilkan foto surat dengan kop Komisi Penyiaran Indonesia Daerah (KPID) DKI Jakarta tertanggal 28 Agustus 2025 ditujukan kepada 66 lembaga penyiaran radio dan televisi di Jakarta sebagai imbauan terkait peliputan aksi demonstrasi massa yang dipicu isu tunjangan rumah anggota DPR RI.

Dalam narasi unggahan tersebut, media seperti televisi dan radio dilarang untuk menyiarkan liputan aksi demonstrasi.

Namun, benarkah pemerintah melarang media untuk meliput aksi demonstrasi DPR?","Menteri Komunikasi dan Digital (Menkomdigi) Meutya Hafid menegaskan melalui akun media sosialnya bahwa isu pelarangan liputan demonstrasi oleh media nasional adalah hoaks. Ia menyatakan pemerintah tidak pernah melarang peliputan.



Ia juga menyatakan, saat ini seluruh stasiun televisi nasional dan radio tetap menayangkan liputan panjang terkait demonstrasi di berbagai lokasi.

Hal senada juga ditegaskan oleh Wakil Menteri Komdigi, Nezar Patria. Ia memastikan tidak ada pembatasan bagi media untuk meliput aksi demonstrasi.

Menurutnya, siaran langsung tetap berjalan seperti biasa. Namun, pemerintah hanya mengimbau agar media menayangkan liputan yang tidak memprovokasi, tidak memperluas kemarahan publik, dan tidak menampilkan konten yang memperburuk situasi.

“Selebihnya bebas, tidak ada sensor, bisa dilihat, ya, semuanya berjalan seperti yang bisa disaksikan oleh semua orang, cuma kita memberikan semacam pandangan agar mempraktikkan suatu jurnalisme yang berkualitas,” ujarnya, dilansir dariANTARA.

Selain itu, Ketua KPID DKI Jakarta, Puji Hartoyo, juga membantah pihaknya pernah mengeluarkan surat edaran yang melarang liputan demonstrasi. Ia menegaskan surat yang beredar di media sosial tersebut bukan berasal dari KPID DKI Jakarta.



“Tidak benar KPID DKI Jakarta mengeluarkan surat edaran (imbauan terkait siaran demonstrasi) ke televisi dan radio,” ujar Puji, dilansir dari InstagramKPID DKI Jakarta.Cek fakta:Hoaks! Pemerintah tetapkan pengeluaran Rp3 juta per bulan termasuk kategori super kayaCek fakta:Hoaks! Bantuan dana program pra-lansia 50 tahun ke atas sebesar Rp2,6 juta perbulanBaca juga:Kemkomdigi sebut tidak batasi akses media sosial saat aksi unjuk rasa

Pewarta: Tim JACXEditor: M Arief IskandarCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/5077521/cek-fakta-pemerintah-larang-media-untuk-meliput-aksi-demo-dpr,hoax
Hoaks! Video Kim Jong Un prihatin atas menjamurnya korupsi di Indonesia,ANTARA,22 Agustus 2025,Dunia,"Jakarta (ANTARA/JACX) – Sebuah video yang diunggah diInstagrammenampilkan sosok Presiden Korea Utara, Kim Jong Un, yang dinarasikan tengah menyampaikan keprihatinannya terhadap maraknya praktik korupsi di Indonesia.

Dalam video tersebut terdapat judul:

“PEMIMPIN KORUT KIM JONG UN PRIHATIN ATAS MENJAMURNYA KORUPSI DI INDONESIA.”

Selain itu, terdapat pula terjemahan pernyataan Kim Jong Un yang berbunyi:

“Kami sebagai negara sahabat indonesia merasa ikut prihatin atas terjadinya praktek korupsi yang sangat mengerikan. Para pejabat yang diberikan kepercayaan penuh masyarakatnya justru membabi buta memperkaya diri tanpa rasa malu, seenaknya merampas hak rakyat yang semakin menderita dan miskin.

Andai saja saya diberi izin untuk memimpin rakyat Indonesia, sebulan saja, maka saya akan bersihkan para pejabat haram yang membuat penderitaan rakyatnya sampai akar-akarnya. Dan aku sediakan lubang-lubang di tanah dan mengirimkan ke neraka agar bangsa Indonesia bisa merasakan kekayaan alamnya.”

Namun, benarkah video Kim Jong Un prihatin atas menjamurnya korupsi di Indonesia?","Berdasarkan penelusuran, tidak ditemukan adanya pernyataan resmi dari Kim Jong Un mengenai kasus korupsi di Indonesia.

Video yang beredar tersebut diketahui serupa dengan unggahan YouTube Yonhap News TV berjudul “Kim Jong-un ‘Korea, musuh paling buruk’”.



Dalam video aslinya, Kim Jong Un berbicara mengenai sikap permusuhan terhadap Korea Selatan dan tidak menyebut Indonesia sama sekali.

Dengan demikian, dapat disimpulkan bahwa video yang menarasikan Kim Jong Un prihatin atas korupsi di Indonesia adalah konten hasil suntingan atau tidak sesuai terjemahan yang disertakan dalam unggahan tersebut dengan terjemahan aslinya.",https://www.antaranews.com/berita/5055605/hoaks-video-kim-jong-un-prihatin-atas-menjamurnya-korupsi-di-indonesia,hoax
"PDIP resmi usung Anies Baswedan di Pilkada Jakarta pada 16 Mei, benarkah?",ANTARA,20 Mei 2024,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan videoYouTubemenarasikan bahwa PDIP telah resmi mengusung Anies Baswedan di Pilkada Jakarta 2024 mendatang.

Berikut narasi dalam unggahan tersebut:

“J0K0WI GEMETER4N PDIP GEGERKAN PUBLIK,DIAM2 MAK MEGA SIAPKAN ANIES LAWAN ANAK EMAS JKW”

Namun, PDIP resmi usung Anies Baswedan di Pilkada Jakarta pada 16 Mei?","

Dilansir dari ANTARA (https://www.antaranews.com/berita/4099017/pdip-sebut-ahok-anies-berasal-dari-akar-rumput-yang-jauh-beda), Sekretaris Jenderal PDI Perjuangan Hasto Kristiyanto mengatakan partainya masih mencermati nama-nama tokoh yang diusulkan untuk diusung sebagai calon gubernur dan calon wakil gubernur DKI Jakarta pada Pilkada serentak 2024.

Hasto mengatakan hal itu menanggapi pertanyaan terkait peluang PDI Perjuangan memasangkan dua mantan gubernur DKI Jakarta yakni Anies Baswedan dan Basuki Tjahaja Purnama alias Ahok sebagai calon gubernur - wakil gubernur DKI Jakarta.

Hasto tak memungkiri Ahok dan Anies adalah tokoh yang diusulkan kepada PDI Perjuangan untuk diusung sebagai kepala daerah di Jakarta. Menurut dia, mereka merupakan sosok yang mencerminkan karakter Indonesia.

Kepala Badan Pendidikan dan Pelatihan Daerah DPD PDIP DKI Jakarta, Gilbert Simanjuntak, menyebut PDIP tidak membatasi Ahok ataupun Anies untuk mendaftar, terutama sebelum Rakernas PDIP yang digelar pada akhir Mei mendatang.

Namun, sejauh ini, baik Ahok maupun Anies keduanya belum mendaftarkan diri sebagai calon gubernur ke DPC atau DPD PDI Perjuangan.



Terkait keputusan siapa yang akan pasti dicalonkan pada Pilgub DKI, kata Gilbert, akan disampaikan setelah Rapat Kerja Nasional (Rakernas) DPP PDIP di akhir Mei 2024.

Cek fakta:Megawati pastikan PDIP jadi pihak oposisi pada akhir April, benarkah?Cek fakta:Hoaks! Jokowi disebut pecat lima menteri PDIP dicopotBaca juga:PDIP: Nama Djarot hingga Ahok masuk bursa Pilkada DKI Jakarta

Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2024

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4113693/pdip-resmi-usung-anies-baswedan-di-pilkada-jakarta-pada-16-mei-benarkah,hoax
"Cek fakta, Puan nyatakan akan gandeng Anies di Pilpres 2029",ANTARA,19 November 2025,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan diFacebookmenarasikan bahwa Ketua Dewan Perwakilan Rakyat (DPR) Puan Maharani akan menggandeng mantan Gubernur DKI Jakarta Anies Baswedan pada Pemilihan Presiden (Pilpres) 2029.

Dalam video tersebut, Puan tampak mengenakan kebaya dan duduk di depan mikrofon.

Berikut narasi dalam video tersebut:

“Puan Akan Gandeng Abah Anis Di pemilu 2029 Dan menyakini Akan Bisa Meraih 68% Suara.

langkah ini diambil untuk mengembalikan kepercayaan publik terhadap pemerintah yang selama ini telah cider4.”

Unggahan tersebut disertai narasi:

“Puan Akan gandeng Abah Anis 2029.kira2 gmn lur..pas ga ya..”

Namun, benarkah Puan menyatakan akan menggandeng Anies Baswedan di Pilpres 2029?","Berdasarkan penelusuran, tidak ada pernyataan dari Puan Maharani maupun Anies Baswedan yang menyebutkan rencana maju bersama di Pilpres 2029.



Foto Puan dalam video tersebut adalah cuplikan ketika ia menyampaikan pidato politik pada Sidang Tahunan MPR. Pidato tersebut tidak menyinggung kerja sama politik ataupun rencana menggandeng Anies Baswedan.

Dengan demikian, pernyataan tersebut tidak berdasar.",https://www.antaranews.com/berita/5250997/cek-fakta-puan-nyatakan-akan-gandeng-anies-di-pilpres-2029,hoax
Hoaks! Video Israel lancarkan serangan balasan besar-besaran,ANTARA,20 Juni 2025,Dunia,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diTikTokmemperlihatkan potongan-potongan rekaman ledakan besar, asap hitam membumbung tinggi, dan bangunan yang terbakar.

Video berdurasi sekitar satu menit tersebut telah ditonton lebih dari 20.000 kali, dan diberi narasi bahwa peristiwa tersebut merupakan aksi balasan Israel yang menyerang Iran tanpa ampun.

Berikut narasi dalam unggahan tersebut:

“Tanpa ampun. Israel melancarkan serangan balasan terhadap Iran.

Israel menghantam Iran dengan rentetan kekuatan besar yang mengguncang Iran hingga ke intinya. “

Namun, benarkah video tersebut merupakan Israel melancarkan serangan balasan terhadap Iran?","Berdasarkan penelusuran ANTARA, video dalam unggahan tersebut serupa dengan unggahan YouTube ITN Archive yang berjudul“Iraq War: Shock and Awe Assault on Baghdad Begins (2003)”.

Dalam video asli tersebut dijelaskan bahwa pada 21 Maret 2003, jurnalis ITN John Irvine melaporkan langsung dari Baghdad, saat Amerika Serikat melancarkan serangan udara besar-besaran terhadap ibu kota Irak.

Serangan tersebut dikenal dengan istilah ""shock and awe"", yang bertujuan untuk mengejutkan dan melemahkan musuh melalui kekuatan militer yang dahsyat.



Dalam satu malam, Amerika Serikat menembakkan 504 rudal jelajah ke kawasan pemerintahan di Baghdad. Gambar-gambar dramatis berupa cahaya ledakan di langit malam yang terekam oleh kamera ITN menjadi salah satu dokumentasi paling ikonik dari invasi Irak tahun 2003.

Dengan demikian, video TikTok tersebut tidak sesuai dengan narasi judulnya, karena faktanya video dalam unggahan tersebut menampilkan cuplikan serangan Amerika Serikat ke Baghdad pada tahun 2003, bukan serangan Israel terhadap Iran.Cek fakta:Cek fakta, video kepanikan di Bandara Ben Gurion Israel pada Juni 2025Cek fakta:Hoaks! Video serangan nuklir Iran ke IsraelBaca juga:Indonesia dan 22 negara dunia kecam serangan Israel dan serukan dialog

Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4913277/hoaks-video-israel-lancarkan-serangan-balasan-besar-besaran,hoax
"Cek fakta, pemerintah akan kembalikan dana haji yang terpakai untuk IKN",ANTARA,9 April 2025,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan diXmenampilkan tangkapan layar berita dari CNN Indonesia yang menarasikan Menteri Koperasi Indonesia Budi Arie Setiadi akan mengembalikan dana haji yang tidak sengaja terpakai untuk pembangunan Ibu Kota Nusantara (IKN).

Dana tersebut akan dikembalikan ke masyarakat dalam bentuk Tunjangan Hari Raya (THR). Dana haji yang terpakai pemerintah untuk IKN disebutkan dalam judul artikel tersebut mencapai Rp700 triliun.

Berikut narasi dalam unggahan tersebut:

“Benarkah Dana Haji yg dipakai pemerintah tidak sengaja untuk IKN mencapai 700 Triliun.”

Namun, benarkah pemerintah akan kembalikan dana haji yang terpakai untuk IKN sebesar Rp700 triliun?","Berdasarkan penelusuran, tidak ditemukan judul artikel seperti di tangkapan layar unggahan tersebut. Jika ditelusuri berdasarkan waktu, tanggal, dan gambar ditemukan serupa dalam artikel CNN Indonesia yang berjudul “210 Ribu Orang Bakal Dilatih Kelola Koperasi Desa Merah Putih”.

Dalam artikel tersebut, Menteri Koperasi Budi Arie Setiadi mulanya menegaskan sebanyak 210.000 orang bakal mendapatkan pelatihan dalam pengelolaan Koperasi Desa Merah Putih sebagai bagian dari upaya pemerintah meningkatkan kesejahteraan masyarakat desa.

Program Koperasi Desa Merah Putih tersebut dirancang untuk mengatasi tantangan ekonomi pedesaan, termasuk praktik tengkulak dan rentenir yang merugikan masyarakat.

Dengan demikian, tangkapan layar artikel dalam unggahan tersebut merupakan hasil suntingan.Cek fakta:Hoaks! Artikel yang sebut Prabowo gunakan dana haji untuk IKNCek fakta:Artikel Menteri Agama akui dana haji untuk pembangunan IKN, benarkah?Baca juga:Kepala OIKN berharap Danantara dapat membantu pembangunan IKN



Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4759949/cek-fakta-pemerintah-akan-kembalikan-dana-haji-yang-terpakai-untuk-ikn,hoax
